ID,DocumentID,Type,Year,Title,Submitted By,Category
ATCM44_ip014_e.docx,152,ip,2022,Report by the CCAMLR Observer to the Forty Fourth Antarctic Treaty Consultative Meeting,CCAMLR,Operation of antarctic treaty system: Reports
ATCM44_ip015_e.docx,153,ip,2022,Report by the SC-CAMLR Observer to CEP,CCAMLR,Cooperation with other organization
ATCM44_ip016_e.docx,154,ip,2022,The Scientific Committee on Antarctic Research Annual Report 2022 to the XLIV Antarctic Treaty Consultative Meeting,SCAR,Cooperation with other organization
ATCM44_ip016_e.docx,154,ip,2022,The Scientific Committee on Antarctic Research Annual Report 2022 to the XLIV Antarctic Treaty Consultative Meeting,SCAR,Operation of antarctic treaty system: Reports
ATCM44_ip018_rev2_e.docx,155,ip,2022,"Report by the United Kingdom as Depositary Government for the Convention for the Conservation of Antarctic Seals (CCAS) in Accordance with Recommendation XIII-2, Paragraph 2(d) 2020/21",United Kingdom,Operation of antarctic treaty system: Reports
ATCM44_ip019_e.docx,156,ip,2022,"Annual Report 2021/22 Council of Managers of National Antarctic Programs (COMNAP)
",COMNAP,Cooperation with other organization
ATCM44_ip019_e.docx,156,ip,2022,"Annual Report 2021/22 Council of Managers of National Antarctic Programs (COMNAP)
",COMNAP,Operation of antarctic treaty system: Reports
ATCM44_ip020_e.docx,157,ip,2022,Response to comments on the draft Comprehensive Environmental Evaluation (CEE) for the Scott Base Redevelopment,New Zealand,Comprehensive enviromental evaluation
ATCM44_ip021_rev1_e.docx,158,ip,2022,WMO Annual Report,WMO,Cooperation with other organization
ATCM44_ip021_rev1_e.docx,158,ip,2022,WMO Annual Report,WMO,Operation of antarctic treaty system: Reports
ATCM44_ip022_e.docx,159,ip,2022,Consideration of climate change within the Antarctic Protected Areas System,United Kingdom,Area Management and protection plans: General
ATCM44_ip022_e.docx,159,ip,2022,Consideration of climate change within the Antarctic Protected Areas System,United Kingdom,Climate change
ATCM44_ip023_e.docx,160,ip,2022,Antarctic Blue Carbon,United Kingdom,Climate change
ATCM44_ip024_e.docx,161,ip,2022,"Ship traffic connects Antarctica to worldwide locations, with implications for non-native marine species introduction risk",United Kingdom,Non-native species and quarantine
ATCM44_ip025_e.docx,162,ip,2022,International response under the Antarctic Treaty System to the establishment of a non-native fly on the South Shetland Islands,"United Kingdom, Uruguay",Non-native species and quarantine
ATCM44_ip026_e.docx,163,ip,2022,International Thwaites Glacier Collaboration: The Future of Thwaites Glacier and its Contribution to Sea-Level Rise,"United States, United Kingdom",Climate change
ATCM44_ip026_e.docx,163,ip,2022,International Thwaites Glacier Collaboration: The Future of Thwaites Glacier and its Contribution to Sea-Level Rise,"United States, United Kingdom",Science issues
ATCM44_ip027_e.docx,164,ip,2022,The Value of Long-term Ecological Datasets to Evaluate Ecosystem Response to Environmental Change along the Antarctic Peninsula,United States,Climate change
ATCM44_ip027_e.docx,164,ip,2022,The Value of Long-term Ecological Datasets to Evaluate Ecosystem Response to Environmental Change along the Antarctic Peninsula,United States,Science issues
ATCM44_ip030_e.docx,165,ip,2022,"Detection of a non-native species of Diptera in the Elephant Refuge, ASPA 132, King George Island","Argentina, Uruguay",Non-native species and quarantine
ATCM44_ip031_e.docx,166,ip,2022,Analysis of the accuracy of the location coordinates of some Historic Sites and Monuments,Argentina,Historic sites and monuments
ATCM44_ip034_e.docx,167,ip,2022,Commemoration of the 62nd Anniversary of the signing of the Antarctic Treaty by the APAL countries,"Argentina, Brazil, Chile, Ecuador, Peru, Uruguay, Colombia, Venezuela",Operation of the antarctic treaty system: General
ATCM44_ip035_e.docx,168,ip,2022,New methodology for the quantitative assessment of the environmental impacts of the Argentine Antarctic Programme,Argentina,Enviromental impact assessment(EIA): other EIA matters
ATCM44_ip036_e.docx,169,ip,2022,Population decline of Cape Petrel on Fildes Peninsula,Germany,Fauna and flora general
ATCM44_ip037_e.docx,170,ip,2022,"Impact of RPAS (drone) use on emperor penguins
",Germany,Fauna and flora general
ATCM44_ip038_e.docx,171,ip,2022,"Update: Managing the Effects of anthropogenic noise in the Antarctic – Steps towards the development of an underwater noise protection 
concept for Antarctica
",Germany,Fauna and flora general
ATCM44_ip039_e.docx,172,ip,2022,"The usefulness of the Environmental Guidelines for operation of Remotely Piloted Aircraft Systems in Antarctica - Insights from a survey
",Germany,Fauna and flora general
ATCM44_ip040_e.docx,173,ip,2022,Methodology for evaluating vulnerability to climate change in environmental impact assessments,Argentina,Enviromental impact assessment(EIA): other EIA matters
ATCM44_ip041_e.docx,174,ip,2022,Report of the International Association of Antarctica Tour Operators 2021-22,IAATO,Cooperation with other organization
ATCM44_ip041_e.docx,174,ip,2022,Report of the International Association of Antarctica Tour Operators 2021-22,IAATO,Operation of antarctic treaty system: Reports
ATCM44_ip041_e.docx,174,ip,2022,Report of the International Association of Antarctica Tour Operators 2021-22,IAATO,Tourism and NG activities
ATCM44_ip042_e.docx,175,ip,2022,IAATO Overview of Antarctic Tourism:  2021-22 Season and Preliminary Estimates for 2022-23 Season,IAATO,Tourism and NG activities
ATCM44_ip043_e.docx,176,ip,2022,"A Five-Year Overview and 2021–22 Season Report on IAATO Operator Use of Antarctic Peninsula Landing Sites and ATCM Visitor Site Guidelines
",IAATO,Site guidelines for visitors
ATCM44_ip043_e.docx,176,ip,2022,"A Five-Year Overview and 2021–22 Season Report on IAATO Operator Use of Antarctic Peninsula Landing Sites and ATCM Visitor Site Guidelines
",IAATO,Tourism and NG activities
ATCM44_ip044_e.docx,177,ip,2022,An Overview on the Legal Framework on Antarctic Specially Protected Species and Its Application,China,Fauna and flora general
ATCM44_ip044_e.docx,177,ip,2022,An Overview on the Legal Framework on Antarctic Specially Protected Species and Its Application,China,Specially protocted species
ATCM44_ip045_e.docx,178,ip,2022,Report of the Depositary Government for the Agreement on the Conservation of Albatrosses and Petrels (ACAP),Australia,Operation of antarctic treaty system: Reports
ATCM44_ip046_e.docx,179,ip,2022,Report of the Depositary Government for the Convention on the Conservation of Antarctic Marine Living Resources (CCAMLR) ,Australia,Operation of antarctic treaty system: Reports
ATCM44_ip047_e.docx,180,ip,2022,Research to inform CEP discussions about further development of the Antarctic protected area system,Australia,Area Management and protection plans: General
ATCM44_ip048_e.docx,181,ip,2022,"Davis Aerodrome Project: Decision by Australia not to proceed, and knowledge gained of the Vestfold Hills environment",Australia,Enviromental impact assessment(EIA): other EIA matters
ATCM44_ip049_e.docx,182,ip,2022,Work to review International Maritime Organization and Antarctic Treaty system guidelines and agreements concerning ship biofouling and ballast water management,"Australia, New Zealand, United Kingdom",Climate change
ATCM44_ip050_e.docx,183,ip,2022,Australian Antarctic Science Program 2021-22,Australia,Science issues
ATCM44_ip051_e.docx,184,ip,2022,Communicating the Antarctic Treaty System to the United Nations,"United States, Argentina, Australia, Chile, France, New Zealand, Norway, United Kingdom",Operation of the antarctic treaty system: General
ATCM44_ip052_e.docx,185,ip,2022,Report of the Depositary Government of the Antarctic Treaty and its Protocol in accordance with Recommendation XIII-2 ,United States,Operation of antarctic treaty system: Reports
ATCM44_ip053_e.docx,186,ip,2022,On the issue of developing regulatory and methodological provision of the reduction of air pollutant emission sources impact on the Antarctic environment,Belarus,Enviromental impact assessment(EIA): other EIA matters
ATCM44_ip054_e.docx,187,ip,2022,Australia’s Cleaner Antarctica Strategy,Australia,Climate change
ATCM44_ip055_e.docx,188,ip,2022,Diversity and inclusion in the Australian Antarctic program,Australia,Science issues
ATCM44_ip056_e.docx,189,ip,2022,Feedback on a monitoring conducted on a tourist vessel according to Resolution 9 (2021) ,France,Tourism and NG activities
ATCM44_ip057_e.docx,190,ip,2022,"DROMLAN’s efforts to prevent the spread of SARS-CoV-2 virus within the Dronning Maud Land, Antarctica","Germany, India",Safety and Operations in antarctica
ATCM44_ip058_rev1_e.docx,191,ip,2022,Efficiently and Safely Conducting Expeditions in the Arctic and Antarctic During the SARS-CoV-2 Pandemic,Germany,Safety and Operations in antarctica
ATCM44_ip059_e.docx,192,ip,2022,Report on Refurbishment and Modernization of the German Antarctic Receiving Station GARS O’Higgins,Germany,Enviromental impact assessment(EIA): other EIA matters
ATCM44_ip059_e.docx,192,ip,2022,Report on Refurbishment and Modernization of the German Antarctic Receiving Station GARS O’Higgins,Germany,Safety and Operations in antarctica
ATCM44_ip060_e.docx,193,ip,2022,Information about the German concept paper “Polar Regions in Transition” ,Germany,Science issues
ATCM44_ip061_e.docx,194,ip,2022,Expeditions within Expeditions: Authorizing Non-Governmental Organization Activities Associated with Tourist and other Non-Governmental Expedition Organizers,United States,Tourism and NG activities
ATCM44_ip062_e.docx,195,ip,2022,Authorization of Science Activities Associated with Tourist and Other Non-governmental Expedition Organizers,United States,Tourism and NG activities
ATCM44_ip063_e.docx,196,ip,2022,Malaysia’s activities and achievements in  Antarctic research and diplomacy,Malaysia,Science issues
ATCM44_ip064_e.docx,197,ip,2022,Hydrographic and Cartographic Activities of Brazil in the Antarctic Region carried out during the last two campaigns of the Brazilian Antarctic Program (OPERANTAR XXXIX e XL),Brazil,Safety and Operations in antarctica
ATCM44_ip065_e.docx,198,ip,2022,"Progress in the revision process of the Management Plan for Antarctic Specially Managed Area Nº 1, Admiralty Bay","Brazil, Ecuador, Peru, Poland, United States",Management Plans
ATCM44_ip066_rev1_e.docx,199,ip,2022,"Report of the Joint Inspections’ Program undertaken by Brazil, Ecuador, Peru, Poland, and the United States to the ASMA No. 1 - Admiralty Bay, King George Island","Brazil, Ecuador, Peru, Poland, United States",Area Management and protection plans: General
ATCM44_ip068_e.docx,200,ip,2022,Microplastic Pollution in the Southern Ocean,Switzerland,Enviromental monitoring and reporting
ATCM44_ip069_e.docx,201,ip,2022,Report from Asian Forum of Polar Sciences to the ATCM XLIV,Malaysia,Science issues
ATCM44_ip070_e.docx,202,ip,2022,Energetic modernisation of the German Neumayer-Station III,Germany,Safety and Operations in antarctica
ATCM44_ip071_e.docx,203,ip,2022,Winter Targeted Observing Periods and Further Plans of the Year of Polar Prediction in the Southern Hemisphere (YOPP-SH),WMO,Climate change
ATCM44_ip071_e.docx,203,ip,2022,Winter Targeted Observing Periods and Further Plans of the Year of Polar Prediction in the Southern Hemisphere (YOPP-SH),WMO,Science issues
ATCM44_ip072_e.docx,204,ip,2022,Antarctic Climate Change and the Environment: A Decadal Synopsis and Recommendations for Action,SCAR,Climate change
ATCM44_ip072_e.docx,204,ip,2022,Antarctic Climate Change and the Environment: A Decadal Synopsis and Recommendations for Action,SCAR,Science issues
ATCM44_ip073_e.docx,205,ip,2022,Troll Observing Network (TONe) – A new research infrastructure supporting Earth System science with data from Dronning Maud Land,Norway,Science issues
ATCM44_ip074_e.docx,206,ip,2022,Education and Outreach Activities of the World Climate Research Programme ,WMO,CEP strategy discussions
ATCM44_ip074_e.docx,206,ip,2022,Education and Outreach Activities of the World Climate Research Programme ,WMO,Educational issues
ATCM44_ip075_e.docx,207,ip,2022,SCAR Tourism Action Group (Ant-TAG),SCAR,Tourism and NG activities
ATCM44_ip076_e.docx,208,ip,2022,"Wastewater management practices at Antarctic stations: Preliminary survey results
",COMNAP,Enviromental protection general
ATCM44_ip077_e.docx,209,ip,2022,A classification system of Antarctic inland aquatic ecosystems,New Zealand,Area Management and protection plans: General
ATCM44_ip078_e.docx,210,ip,2022,Update on the Australian Antarctic Strategy and 20 Year Action Plan and major initiatives,Australia,Science issues
ATCM44_ip079_e.docx,211,ip,2022,Competent authorities discussion forum on tourism regulatory activities: report by the convener,Australia,Tourism and NG activities
ATCM44_ip080_rev1_e.docx,212,ip,2022,Data Collection and Reporting on Yachting Activity in Antarctica in 2021-22,"United Kingdom, Argentina, Chile, United States, IAATO",Tourism and NG activities
ATCM44_ip081_e.docx,213,ip,2022,Mapping SCAR affiliated research to climate change related science needs identified by the CEP,SCAR,Climate change
ATCM44_ip082_e.docx,214,ip,2022,"Preparation of the 45th Meeting Helsinki, 2023
",Finland,Instutational and legal matters
ATCM44_ip083_e.docx,215,ip,2022,"On the Permit to carry out activities in the area of the Antarctic Treaty to the State Institution “Republican Center for Polar Research” during the period 2021-2026
",Belarus,CEP strategy discussions
ATCM44_ip084_e.docx,216,ip,2022,Definitive eradication of the presence of a Lepidoptera at Carlini Base,"Argentina, Germany",Non-native species and quarantine
ATCM44_ip085_rev1_e.docx,217,ip,2022,Implementation of the National Antarctic Program of Ukraine in the Conditions of Hybrid Warfare and Open Military Aggression of the Russian Federation: Challenges and Lessons Learned,Ukraine,Operation of antarctic treaty system: Reports
ATCM44_ip086_e.docx,218,ip,2022,"Update of the ""Plan Estratégico de Turismo Sustentable de la Provincia de Tierra del Fuego"" (""Strategic Plan for Sustainable Tourism of the Province of Tierra del Fuego"") (PETS-TDF 2025) ",Argentina,Tourism and NG activities
ATCM44_ip087_e.docx,219,ip,2022,Report on the 24th edition of the Joint Antarctic Naval Patrol between Argentina and Chile - 2021/2022,"Argentina, Chile",Safety and Operations in antarctica
